user_id,movie_id,rating,user_id_mean,age_mean,gender_mean,movie_id_mean,year_mean,main_genre_mean
5,447,3,2.87116564417,3.48666832793,3.53331884373,3.46728971963,3.31155778894,3.15379163714
6,71,4,3.64824120603,3.59181120273,3.52885677604,3.78680203046,3.42796131139,3.49743881616
6,79,3,3.64824120603,3.59181120273,3.52885677604,4.05144694534,3.52747437405,3.42107181918
6,168,4,3.64824120603,3.59181120273,3.52885677604,4.07117437722,4.00227014756,3.36493692288
6,173,5,3.64824120603,3.59181120273,3.52885677604,4.16494845361,3.74854932302,3.36493692288
6,185,5,3.64824120603,3.59181120273,3.52885677604,4.06451612903,3.89766081871,3.54408148929
6,268,3,3.64824120603,3.59181120273,3.52885677604,3.80803571429,3.37048424289,3.68895470675
6,302,4,3.64824120603,3.59181120273,3.52885677604,4.15925925926,3.37048424289,3.54408148929
6,303,3,3.64824120603,3.59181120273,3.52885677604,3.64655172414,3.37048424289,3.68895470675
6,308,3,3.64824120603,3.59181120273,3.52885677604,2.88461538462,3.37048424289,3.68895470675
6,309,2,3.64824120603,3.59181120273,3.52885677604,2.88888888889,3.37048424289,3.15044247788
6,472,1,3.64824120603,3.59181120273,3.52885677604,3.10218978102,3.32502256318,3.42107181918
6,502,4,3.64824120603,3.59181120273,3.52885677604,3.78,3.70788043478,3.36493692288
7,73,3,3.99459459459,3.65066964286,3.52885677604,3.47747747748,3.42796131139,3.36493692288
7,141,5,3.99459459459,3.65066964286,3.52885677604,3.46875,4.04149377593,3.48835568102
7,202,3,3.99459459459,3.65066964286,3.52885677604,3.77108433735,3.52747437405,3.36493692288
7,204,5,3.99459459459,3.65066964286,3.52885677604,3.84076433121,3.82224909311,3.36493692288
7,230,3,3.99459459459,3.65066964286,3.52885677604,3.44444444444,3.71164772727,3.42107181918
7,238,5,3.99459459459,3.65066964286,3.52885677604,3.86725663717,3.74854932302,3.36493692288
7,384,3,3.99459459459,3.65066964286,3.52885677604,2.77777777778,3.42796131139,3.36493692288
7,386,4,3.99459459459,3.65066964286,3.52885677604,2.87179487179,3.52747437405,3.36493692288
7,402,5,3.99459459459,3.65066964286,3.52885677604,3.46308724832,3.58143236074,3.36493692288
7,417,3,3.99459459459,3.65066964286,3.52885677604,3.09090909091,3.45098039216,3.68895470675
7,434,4,3.99459459459,3.65066964286,3.52885677604,3.83636363636,3.74193548387,3.80106571936
7,444,5,3.99459459459,3.65066964286,3.52885677604,2.675,3.85070422535,3.80106571936
7,452,5,3.99459459459,3.65066964286,3.52885677604,2.58620689655,3.34065934066,3.42107181918
7,487,3,3.99459459459,3.65066964286,3.52885677604,4.17543859649,4.10606060606,3.36493692288
7,503,4,3.99459459459,3.65066964286,3.52885677604,3.60606060606,4.21327014218,3.68895470675
7,523,4,3.99459459459,3.65066964286,3.52885677604,3.99337748344,3.97669902913,3.68895470675
7,540,3,3.99459459459,3.65066964286,3.52885677604,2.475,3.3651043305,3.42107181918
7,545,2,3.99459459459,3.65066964286,3.52885677604,1.5,3.3651043305,3.36493692288
7,551,1,3.99459459459,3.65066964286,3.52885677604,2.40909090909,3.3651043305,3.15379163714
7,575,3,3.99459459459,3.65066964286,3.52885677604,2.66666666667,3.42796131139,3.36493692288
7,591,3,3.99459459459,3.65066964286,3.52885677604,3.62264150943,3.32502256318,3.68895470675
7,605,4,3.99459459459,3.65066964286,3.52885677604,3.42857142857,3.95588235294,3.70979020979
7,606,3,3.99459459459,3.65066964286,3.52885677604,4.04838709677,3.77491961415,3.68895470675
7,625,3,3.99459459459,3.65066964286,3.52885677604,3.41428571429,3.96678321678,3.49743881616
7,631,4,3.99459459459,3.65066964286,3.52885677604,3.62376237624,3.45923781959,3.68895470675
7,634,5,3.99459459459,3.65066964286,3.52885677604,3.63636363636,3.32502256318,3.68824531516
7,635,3,3.99459459459,3.65066964286,3.52885677604,2.80952380952,3.88193743693,3.15379163714
7,641,5,3.99459459459,3.65066964286,3.52885677604,4.13333333333,4.0353200883,3.68895470675
7,652,3,3.99459459459,3.65066964286,3.52885677604,3.86585365854,3.58143236074,3.68895470675
7,666,4,3.99459459459,3.65066964286,3.52885677604,2.33333333333,4.00227014756,3.15379163714
7,668,4,3.99459459459,3.65066964286,3.52885677604,2.0,3.70863683663,3.42107181918
7,670,5,3.99459459459,3.65066964286,3.52885677604,2.89655172414,3.52747437405,3.54408148929
7,672,1,3.99459459459,3.65066964286,3.52885677604,2.69491525424,3.45923781959,3.15379163714
8,96,3,3.8,3.59181120273,3.52885677604,4.01132075472,3.77216676453,3.42107181918
8,177,4,3.8,3.59181120273,3.52885677604,3.86885245902,3.888,3.42107181918
8,187,4,3.8,3.59181120273,3.52885677604,4.18134715026,4.00227014756,3.68895470675
8,227,4,3.8,3.59181120273,3.52885677604,3.29655172414,3.77216676453,3.42107181918
9,242,4,4.25,3.48666832793,3.52885677604,3.96296296296,3.37048424289,3.36493692288
9,371,5,4.25,3.48666832793,3.52885677604,3.14285714286,3.32502256318,3.68895470675
10,60,3,4.22285714286,3.6487804878,3.52885677604,4.03773584906,3.52747437405,3.68895470675
10,69,4,4.22285714286,3.6487804878,3.52885677604,3.85211267606,3.42796131139,3.36493692288
10,170,4,4.22285714286,3.6487804878,3.52885677604,4.15740740741,3.68023952096,3.68895470675
10,197,5,4.22285714286,3.6487804878,3.52885677604,4.06912442396,3.97669902913,3.68895470675
10,273,4,4.22285714286,3.6487804878,3.52885677604,3.55958549223,3.3651043305,3.42107181918
10,319,3,4.22285714286,3.6487804878,3.52885677604,3.33103448276,3.32502256318,3.36493692288
10,530,4,4.22285714286,3.6487804878,3.52885677604,4.06944444444,3.92709984152,3.48835568102
10,693,4,4.22285714286,3.6487804878,3.52885677604,3.62790697674,3.3651043305,3.68895470675
10,708,4,4.22285714286,3.6487804878,3.52885677604,3.48913043478,3.71073605251,3.68895470675
11,15,5,3.47852760736,3.59181120273,3.53331884373,3.76102941176,3.32502256318,3.68895470675
11,25,3,3.47852760736,3.59181120273,3.53331884373,3.40458015267,3.32502256318,3.36493692288
11,29,3,3.47852760736,3.59181120273,3.53331884373,2.58415841584,3.3651043305,3.36493692288
11,42,3,3.47852760736,3.59181120273,3.53331884373,3.84962406015,3.42796131139,3.36493692288
11,123,3,3.47852760736,3.59181120273,3.53331884373,3.22018348624,3.32502256318,3.36493692288
11,125,4,3.47852760736,3.59181120273,3.53331884373,3.59069767442,3.32502256318,3.68895470675
11,332,5,3.47852760736,3.59181120273,3.53331884373,3.45,3.37048424289,3.68895470675
11,367,3,3.47852760736,3.59181120273,3.53331884373,3.45637583893,3.3651043305,3.36493692288
11,430,3,3.47852760736,3.59181120273,3.53331884373,3.96296296296,3.92682926829,3.36493692288
11,504,3,3.47852760736,3.59181120273,3.53331884373,3.82568807339,3.97669902913,3.68895470675
11,603,4,3.47852760736,3.59181120273,3.53331884373,4.38378378378,4.04149377593,3.54408148929
11,646,3,3.47852760736,3.59181120273,3.53331884373,3.85714285714,3.80250783699,3.72519083969
11,662,3,3.47852760736,3.59181120273,3.53331884373,3.42857142857,3.88193743693,3.68895470675
11,690,4,3.47852760736,3.59181120273,3.53331884373,3.44202898551,3.37048424289,3.68895470675
11,715,3,3.47852760736,3.59181120273,3.53331884373,3.26829268293,3.3651043305,3.68895470675
11,717,2,3.47852760736,3.59181120273,3.53331884373,2.80555555556,3.32502256318,3.68895470675
11,724,3,3.47852760736,3.59181120273,3.53331884373,3.55223880597,3.3651043305,3.68895470675
11,738,3,3.47852760736,3.59181120273,3.53331884373,2.83333333333,3.42796131139,3.36493692288
12,4,5,4.37777777778,3.48666832793,3.53331884373,3.55080213904,3.3651043305,3.68895470675
12,98,5,4.37777777778,3.48666832793,3.53331884373,4.31428571429,3.77216676453,3.68895470675
12,161,5,4.37777777778,3.48666832793,3.53331884373,3.49504950495,3.71164772727,3.42107181918
12,174,5,4.37777777778,3.48666832793,3.53331884373,4.26631853786,3.70863683663,3.42107181918
12,215,4,4.37777777778,3.48666832793,3.53331884373,3.69680851064,3.71073605251,3.68895470675
12,416,3,4.37777777778,3.48666832793,3.53331884373,3.42307692308,4.0353200883,3.68895470675
13,22,4,3.09185441941,3.63342318059,3.52885677604,4.14339622642,3.32502256318,3.68895470675
13,33,5,3.09185441941,3.63342318059,3.52885677604,3.43820224719,3.3651043305,3.42107181918
13,39,3,3.09185441941,3.63342318059,3.52885677604,3.20987654321,3.3651043305,3.42107181918
13,67,1,3.09185441941,3.63342318059,3.52885677604,3.07865168539,3.42796131139,3.36493692288
13,82,2,3.09185441941,3.63342318059,3.52885677604,3.72033898305,3.52747437405,3.42107181918
13,86,1,3.09185441941,3.63342318059,3.52885677604,4.0,3.52747437405,3.68895470675
13,87,5,3.09185441941,3.63342318059,3.52885677604,3.87096774194,3.52747437405,3.68895470675
13,128,1,3.09185441941,3.63342318059,3.52885677604,3.5737704918,3.32502256318,3.42107181918
13,157,3,3.09185441941,3.63342318059,3.52885677604,3.66666666667,3.71164772727,3.68895470675
13,163,3,3.09185441941,3.63342318059,3.52885677604,3.54545454545,4.00227014756,3.36493692288
13,164,3,3.09185441941,3.63342318059,3.52885677604,3.58646616541,3.71073605251,3.42107181918
13,179,2,3.09185441941,3.63342318059,3.52885677604,3.92,3.70788043478,3.80106571936
13,199,5,3.09185441941,3.63342318059,3.52885677604,4.2027027027,4.0353200883,3.68895470675
13,224,4,3.09185441941,3.63342318059,3.52885677604,3.84210526316,3.32502256318,3.68895470675
13,231,3,3.09185441941,3.63342318059,3.52885677604,2.6976744186,3.45923781959,3.36493692288
13,279,5,3.09185441941,3.63342318059,3.52885677604,3.23076923077,3.3651043305,3.68895470675
13,299,3,3.09185441941,3.63342318059,3.52885677604,2.921875,3.37048424289,3.68895470675
13,306,3,3.09185441941,3.63342318059,3.52885677604,3.96511627907,3.37048424289,3.68895470675
13,346,4,3.09185441941,3.63342318059,3.52885677604,3.6880733945,3.37048424289,3.68895470675
13,367,3,3.09185441941,3.63342318059,3.52885677604,3.45637583893,3.3651043305,3.36493692288
13,410,1,3.09185441941,3.63342318059,3.52885677604,3.12230215827,3.32502256318,3.36493692288
13,411,2,3.09185441941,3.63342318059,3.52885677604,2.9014084507,3.32502256318,3.36493692288
13,444,4,3.09185441941,3.63342318059,3.52885677604,2.675,3.85070422535,3.80106571936
13,448,1,3.09185441941,3.63342318059,3.52885677604,3.37333333333,3.31155778894,3.15379163714
13,453,2,3.09185441941,3.63342318059,3.52885677604,1.93333333333,3.71691176471,3.42107181918
13,471,1,3.09185441941,3.63342318059,3.52885677604,3.65482233503,3.32502256318,3.68895470675
13,492,5,3.09185441941,3.63342318059,3.52885677604,3.84905660377,3.81067961165,3.68895470675
13,510,5,3.09185441941,3.63342318059,3.52885677604,3.97169811321,4.04149377593,3.68895470675
13,561,1,3.09185441941,3.63342318059,3.52885677604,3.07843137255,3.42796131139,3.68895470675
13,568,3,3.09185441941,3.63342318059,3.52885677604,3.64114832536,3.42796131139,3.42107181918
13,572,2,3.09185441941,3.63342318059,3.52885677604,2.92,3.42796131139,3.42107181918
13,573,3,3.09185441941,3.63342318059,3.52885677604,2.84,3.52747437405,3.54408148929
13,576,3,3.09185441941,3.63342318059,3.52885677604,3.0,3.52747437405,3.42107181918
13,631,3,3.09185441941,3.63342318059,3.52885677604,3.62376237624,3.45923781959,3.68895470675
13,635,1,3.09185441941,3.63342318059,3.52885677604,2.80952380952,3.88193743693,3.15379163714
13,636,2,3.09185441941,3.63342318059,3.52885677604,3.22077922078,3.70863683663,3.42107181918
13,638,3,3.09185441941,3.63342318059,3.52885677604,3.80555555556,3.75854214123,3.68895470675
13,650,2,3.09185441941,3.63342318059,3.52885677604,3.64615384615,4.0353200883,3.68895470675
13,655,5,3.09185441941,3.63342318059,3.52885677604,3.87939698492,3.71164772727,3.68895470675
13,656,5,3.09185441941,3.63342318059,3.52885677604,3.975,3.975,3.54408148929
13,657,4,3.09185441941,3.63342318059,3.52885677604,4.27868852459,4.18817204301,3.54408148929
13,667,1,3.09185441941,3.63342318059,3.52885677604,2.3,4.15290933694,3.15379163714
13,668,1,3.09185441941,3.63342318059,3.52885677604,2.0,3.70863683663,3.42107181918
13,670,3,3.09185441941,3.63342318059,3.52885677604,2.89655172414,3.52747437405,3.54408148929
13,684,5,3.09185441941,3.63342318059,3.52885677604,3.79865771812,3.52747437405,3.42107181918
13,692,4,3.09185441941,3.63342318059,3.52885677604,3.64383561644,3.3651043305,3.68895470675
13,736,4,3.09185441941,3.63342318059,3.52885677604,3.93055555556,3.52747437405,3.68895470675
13,761,4,3.09185441941,3.63342318059,3.52885677604,3.0,3.3651043305,3.42107181918
13,762,5,3.09185441941,3.63342318059,3.52885677604,3.39215686275,3.32502256318,3.68895470675
13,775,4,3.09185441941,3.63342318059,3.52885677604,2.71428571429,3.3651043305,3.68895470675
13,789,5,3.09185441941,3.63342318059,3.52885677604,3.58139534884,3.3651043305,3.68895470675
13,797,5,3.09185441941,3.63342318059,3.52885677604,3.0,3.42796131139,3.42107181918
13,815,4,3.09185441941,3.63342318059,3.52885677604,3.2427184466,3.32502256318,3.68895470675
13,818,3,3.09185441941,3.63342318059,3.52885677604,2.81818181818,3.32502256318,3.36493692288
13,865,5,3.09185441941,3.63342318059,3.52885677604,3.47368421053,3.37048424289,3.68895470675
13,886,5,3.09185441941,3.63342318059,3.52885677604,3.0,3.37048424289,3.54408148929
13,891,1,3.09185441941,3.63342318059,3.52885677604,3.0,3.37048424289,3.68895470675
13,895,1,3.09185441941,3.63342318059,3.52885677604,3.25,3.37048424289,3.54408148929
13,896,5,3.09185441941,3.63342318059,3.52885677604,3.73684210526,3.37048424289,3.68895470675
14,191,4,4.09677419355,3.63342318059,3.52885677604,4.19834710744,3.78226514486,3.68895470675
14,265,3,4.09677419355,3.63342318059,3.52885677604,3.85714285714,3.58143236074,3.42107181918
14,302,5,4.09677419355,3.63342318059,3.52885677604,4.15925925926,3.37048424289,3.54408148929
14,762,3,4.09677419355,3.63342318059,3.52885677604,3.39215686275,3.32502256318,3.68895470675
14,923,5,4.09677419355,3.63342318059,3.52885677604,4.14285714286,3.77216676453,3.68895470675
15,925,2,2.90196078431,3.63342318059,3.53331884373,3.33333333333,3.32502256318,3.54408148929
15,931,1,2.90196078431,3.63342318059,3.53331884373,2.20754716981,3.32502256318,3.54408148929
16,98,5,4.33333333333,3.46964633807,3.52885677604,4.31428571429,3.77216676453,3.68895470675
16,125,3,4.33333333333,3.46964633807,3.52885677604,3.59069767442,3.32502256318,3.68895470675
16,180,5,4.33333333333,3.46964633807,3.52885677604,4.0618556701,3.76114965312,3.68895470675
16,227,5,4.33333333333,3.46964633807,3.52885677604,3.29655172414,3.77216676453,3.42107181918
16,273,5,4.33333333333,3.46964633807,3.52885677604,3.55958549223,3.3651043305,3.42107181918
16,302,5,4.33333333333,3.46964633807,3.52885677604,4.15925925926,3.37048424289,3.54408148929
16,321,3,4.33333333333,3.46964633807,3.52885677604,3.08904109589,3.32502256318,3.36493692288
16,476,3,4.33333333333,3.46964633807,3.52885677604,2.97058823529,3.32502256318,3.36493692288
16,583,4,4.33333333333,3.46964633807,3.52885677604,3.0303030303,3.52747437405,3.54408148929
16,684,5,4.33333333333,3.46964633807,3.52885677604,3.79865771812,3.52747437405,3.42107181918
16,945,4,4.33333333333,3.46964633807,3.52885677604,3.97142857143,3.96678321678,3.36493692288
17,126,4,3.0,3.48666832793,3.52885677604,3.82352941176,3.32502256318,3.68895470675
17,471,2,3.0,3.48666832793,3.52885677604,3.65482233503,3.32502256318,3.68895470675
17,919,4,3.0,3.48666832793,3.52885677604,3.72727272727,3.3651043305,3.48835568102
18,23,4,3.87984496124,3.59181120273,3.53331884373,4.09375,3.32502256318,3.68895470675
18,178,3,3.87984496124,3.59181120273,3.53331884373,4.35849056604,4.0353200883,3.68895470675
18,189,5,3.87984496124,3.59181120273,3.53331884373,4.09230769231,3.45923781959,3.36493692288
18,197,4,3.87984496124,3.59181120273,3.53331884373,4.06912442396,3.97669902913,3.68895470675
18,223,5,3.87984496124,3.59181120273,3.53331884373,4.18803418803,3.32502256318,3.68895470675
18,386,2,3.87984496124,3.59181120273,3.53331884373,2.87179487179,3.52747437405,3.36493692288
18,411,3,3.87984496124,3.59181120273,3.53331884373,2.9014084507,3.32502256318,3.36493692288
18,414,4,3.87984496124,3.59181120273,3.53331884373,3.55172413793,3.75854214123,3.36493692288
18,427,5,3.87984496124,3.59181120273,3.53331884373,4.29850746269,4.18817204301,3.68895470675
18,434,3,3.87984496124,3.59181120273,3.53331884373,3.83636363636,3.74193548387,3.80106571936
18,482,5,3.87984496124,3.59181120273,3.53331884373,3.93103448276,3.9858490566,3.36493692288
18,489,4,3.87984496124,3.59181120273,3.53331884373,4.1914893617,4.09509202454,3.54408148929
18,528,4,3.87984496124,3.59181120273,3.53331884373,4.16666666667,3.78226514486,3.68895470675
18,549,4,3.87984496124,3.59181120273,3.53331884373,3.52941176471,3.3651043305,3.68895470675
18,614,4,3.87984496124,3.59181120273,3.53331884373,3.75555555556,3.74193548387,3.68895470675
18,631,5,3.87984496124,3.59181120273,3.53331884373,3.62376237624,3.45923781959,3.68895470675
18,704,3,3.87984496124,3.59181120273,3.53331884373,3.09523809524,3.52747437405,3.68895470675
18,747,3,3.87984496124,3.59181120273,3.53331884373,3.48314606742,3.52747437405,3.36493692288
18,753,4,3.87984496124,3.59181120273,3.53331884373,3.8,3.42796131139,3.68895470675
19,202,4,3.52631578947,3.59181120273,3.52885677604,3.77108433735,3.52747437405,3.36493692288
20,148,5,3.0652173913,3.59181120273,3.53331884373,3.1652892562,3.32502256318,3.42107181918
20,378,3,3.0652173913,3.59181120273,3.53331884373,3.77173913043,3.42796131139,3.68895470675
21,185,5,2.66060606061,3.48666832793,3.52885677604,4.06451612903,3.89766081871,3.54408148929
21,259,2,2.66060606061,3.48666832793,3.52885677604,2.64583333333,3.37048424289,3.36493692288
21,379,3,2.66060606061,3.48666832793,3.52885677604,2.925,3.3651043305,3.15379163714
21,437,1,2.66060606061,3.48666832793,3.52885677604,1.0,3.45923781959,3.15379163714
21,438,1,2.66060606061,3.48666832793,3.52885677604,1.33333333333,3.71691176471,3.15379163714
21,564,3,2.66060606061,3.48666832793,3.52885677604,2.04347826087,3.3651043305,3.36493692288
21,573,2,2.66060606061,3.48666832793,3.52885677604,2.84,3.52747437405,3.54408148929
21,637,4,2.66060606061,3.48666832793,3.52885677604,2.90322580645,3.70863683663,3.36493692288
21,656,5,2.66060606061,3.48666832793,3.52885677604,3.975,3.975,3.54408148929
21,817,3,2.66060606061,3.48666832793,3.52885677604,2.5,3.32502256318,3.68895470675
21,853,5,2.66060606061,3.48666832793,3.52885677604,3.90909090909,3.45923781959,3.36493692288
21,978,1,2.66060606061,3.48666832793,3.52885677604,2.57692307692,3.32502256318,3.54408148929
21,983,2,2.66060606061,3.48666832793,3.52885677604,2.38461538462,3.32502256318,3.54408148929
21,992,2,2.66060606061,3.48666832793,3.52885677604,3.33333333333,3.37048424289,3.36493692288
22,2,2,3.325,3.48666832793,3.52885677604,3.23770491803,3.3651043305,3.42107181918
22,17,4,3.325,3.48666832793,3.52885677604,3.12195121951,3.32502256318,3.36493692288
22,144,5,3.325,3.48666832793,3.52885677604,3.84360189573,3.68023952096,3.42107181918
22,181,5,3.325,3.48666832793,3.52885677604,4.02901785714,3.37048424289,3.42107181918
22,201,4,3.325,3.48666832793,3.52885677604,3.51898734177,3.74854932302,3.36493692288
22,566,3,3.325,3.48666832793,3.52885677604,3.54938271605,3.42796131139,3.42107181918
22,568,4,3.325,3.48666832793,3.52885677604,3.64114832536,3.42796131139,3.42107181918
22,1000,3,3.325,3.48666832793,3.52885677604,3.0,3.42796131139,3.36493692288
23,8,4,3.64233576642,3.48666832793,3.53331884373,3.99489795918,3.3651043305,3.68895470675
23,55,4,3.64233576642,3.48666832793,3.53331884373,3.74264705882,3.42796131139,3.68895470675
23,96,4,3.64233576642,3.48666832793,3.53331884373,4.01132075472,3.77216676453,3.42107181918
23,102,3,3.64233576642,3.48666832793,3.53331884373,3.125,3.83798882682,3.49743881616
23,131,4,3.64233576642,3.48666832793,3.53331884373,3.70238095238,3.45098039216,3.68895470675
23,144,3,3.64233576642,3.48666832793,3.53331884373,3.84360189573,3.68023952096,3.42107181918
23,162,3,3.64233576642,3.48666832793,3.53331884373,3.57446808511,3.70863683663,3.68895470675
23,194,4,3.64233576642,3.48666832793,3.53331884373,4.04035874439,3.89389067524,3.36493692288
23,211,4,3.64233576642,3.48666832793,3.53331884373,3.92972972973,3.83798882682,3.36493692288
23,214,3,3.64233576642,3.48666832793,3.53331884373,3.35576923077,3.75854214123,3.68895470675
23,217,2,3.64233576642,3.48666832793,3.53331884373,3.16363636364,3.45923781959,3.38818565401
23,479,5,3.64233576642,3.48666832793,3.53331884373,4.26582278481,3.85070422535,3.54408148929
23,541,4,3.64233576642,3.48666832793,3.53331884373,2.83720930233,3.3651043305,3.42107181918
23,655,3,3.64233576642,3.48666832793,3.53331884373,3.87939698492,3.71164772727,3.68895470675
24,12,5,4.3064516129,3.46964633807,3.53331884373,4.38271604938,3.3651043305,3.54408148929
24,71,5,4.3064516129,3.46964633807,3.53331884373,3.78680203046,3.42796131139,3.49743881616
24,79,4,4.3064516129,3.46964633807,3.53331884373,4.05144694534,3.52747437405,3.42107181918
24,92,5,4.3064516129,3.46964633807,3.53331884373,3.60869565217,3.52747437405,3.42107181918
24,98,5,4.3064516129,3.46964633807,3.53331884373,4.31428571429,3.77216676453,3.68895470675
24,288,3,4.3064516129,3.46964633807,3.53331884373,3.45601851852,3.32502256318,3.54408148929
25,404,3,4.06578947368,3.59181120273,3.52885677604,3.70930232558,3.88326848249,3.49743881616
25,495,4,4.06578947368,3.59181120273,3.52885677604,3.68518518519,3.74193548387,3.36493692288
26,111,3,2.9595959596,3.63342318059,3.52885677604,3.45967741935,3.32502256318,3.36493692288
26,116,2,2.9595959596,3.63342318059,3.52885677604,3.83035714286,3.32502256318,3.36493692288
26,148,3,2.9595959596,3.63342318059,3.52885677604,3.1652892562,3.32502256318,3.42107181918
26,274,3,2.9595959596,3.63342318059,3.52885677604,3.52601156069,3.3651043305,3.36493692288
26,313,5,2.9595959596,3.63342318059,3.52885677604,4.2268370607,3.37048424289,3.68895470675
26,456,1,2.9595959596,3.63342318059,3.52885677604,2.35555555556,3.37048424289,3.36493692288
26,591,3,2.9595959596,3.63342318059,3.52885677604,3.62264150943,3.32502256318,3.68895470675
26,815,2,2.9595959596,3.63342318059,3.52885677604,3.2427184466,3.32502256318,3.68895470675
28,28,4,3.7397260274,3.48666832793,3.52885677604,3.932,3.3651043305,3.68895470675
28,185,5,3.7397260274,3.48666832793,3.52885677604,4.06451612903,3.89766081871,3.54408148929
28,288,5,3.7397260274,3.48666832793,3.52885677604,3.45601851852,3.32502256318,3.54408148929
28,322,2,3.7397260274,3.48666832793,3.52885677604,3.09,3.37048424289,3.54408148929
28,332,2,3.7397260274,3.48666832793,3.52885677604,3.45,3.37048424289,3.68895470675
28,447,3,3.7397260274,3.48666832793,3.52885677604,3.46728971963,3.31155778894,3.15379163714
29,182,4,3.61290322581,3.59181120273,3.52885677604,3.95477386935,3.58143236074,3.68895470675
29,264,3,3.61290322581,3.59181120273,3.52885677604,2.76086956522,3.37048424289,3.54408148929
29,268,5,3.61290322581,3.59181120273,3.52885677604,3.80803571429,3.37048424289,3.68895470675
30,50,3,3.825,3.40870345446,3.52885677604,4.36622390892,4.15290933694,3.42107181918
30,252,3,3.825,3.40870345446,3.52885677604,2.92253521127,3.37048424289,3.42107181918
30,683,3,3.825,3.40870345446,3.52885677604,2.36585365854,3.37048424289,3.36493692288
31,136,5,3.85294117647,3.46964633807,3.52885677604,4.18681318681,4.00393700787,3.68895470675
